

店名	日付	category	action	label	件数	時	分	秒
"NEW カラオケミッション 刈谷駅前店"	2026-04-17	501_Splash	AppStart	location=34.95037,136.9919,43.3	1	19	06	04
"NEW カラオケミッション 刈谷駅前店"	2026-04-27	501_Splash	AppStart	location=34.95289,137.1651,26.03337	1	14	59	17
"NEW カラオケミッション 刈谷駅前店"	2026-04-11	501_Splash	AppStart	location=34.95603,137.0665,18.43058	1	12	16	45
"NEW カラオケミッション 刈谷駅前店"	2026-04-11	501_Splash	AppStart	location=34.95696,137.0657,17.62337	1	12	16	53
"NEW カラオケミッション 刈谷駅前店"	2026-04-08	501_Splash	AppStart	location=34.95703,137.0883,60	1	12	10	22
"NEW カラオケミッション 刈谷駅前店"	2026-04-08	501_Splash	AppStart	location=34.95784,137.0879,0	1	19	20	43
"NEW カラオケミッション 刈谷駅前店"	2026-04-01	501_Splash	AppStart	location=34.95914,136.9902,37.74331	1	12	01	30
"NEW カラオケミッション 刈谷駅前店"	2026-04-09	501_Splash	AppStart	location=34.9592,137.0107,48.6	1	08	17	51
"NEW カラオケミッション 刈谷駅前店"	2026-04-03	501_Splash	AppStart	location=34.95922,137.0878,25.23076	1	13	58	28
"NEW カラオケミッション 刈谷駅前店"	2026-04-16	501_Splash	AppStart	location=34.96033,137.0701,20.06826	1	10	33	18
"NEW カラオケミッション 刈谷駅前店"	2026-04-22	501_Splash	AppStart	location=34.96049,137.0871,14.28565	1	08	29	48
"NEW カラオケミッション 刈谷駅前店"	2026-04-28	501_Splash	AppStart	location=34.9616,137.0039,11.65411	1	23	33	01
"NEW カラオケミッション 刈谷駅前店"	2026-04-09	501_Splash	AppStart	location=34.96212,137.0038,8.952996	1	23	16	17
"NEW カラオケミッション 刈谷駅前店"	2026-04-21	501_Splash	AppStart	location=34.96236,137.0889,20.64695	1	17	53	34
"NEW カラオケミッション 刈谷駅前店"	2026-04-24	501_Splash	AppStart	location=34.96296,136.9939,-10.22321	1	21	27	07
"NEW カラオケミッション 刈谷駅前店"	2026-04-09	501_Splash	AppStart	location=34.96555,136.9597,13.15425	1	18	02	19
"NEW カラオケミッション 刈谷駅前店"	2026-04-28	501_Splash	AppStart	location=34.96697,137.0061,12.77134	1	16	36	53
"NEW カラオケミッション 刈谷駅前店"	2026-04-28	501_Splash	AppStart	location=34.96711,137.0065,11.43112	1	16	32	12
"NEW カラオケミッション 刈谷駅前店"	2026-04-11	501_Splash	AppStart	location=34.96729,137.0361,17.99021	1	21	48	13
"NEW カラオケミッション 刈谷駅前店"	2026-04-25	501_Splash	AppStart	location=34.96812,137.0396,56.6	1	09	35	19
