

店名	日付	category	action	label	件数	時	分	秒
"NEWカラオケミッション 多治見駅前店"	2026-04-26	501_Splash	AppStart	location=35.31485,137.1097,183.2597	1	13	20	47
"NEWカラオケミッション 多治見駅前店"	2026-04-26	501_Splash	AppStart	location=35.31485,137.1097,183.3885	1	10	08	57
"NEWカラオケミッション 多治見駅前店"	2026-04-21	501_Splash	AppStart	location=35.31487,137.1097,184.0064	1	13	37	28
"NEWカラオケミッション 多治見駅前店"	2026-04-29	501_Splash	AppStart	location=35.31488,137.1097,184.4923	1	17	23	18
"NEWカラオケミッション 多治見駅前店"	2026-04-29	501_Splash	AppStart	location=35.31488,137.1097,184.5977	1	00	03	41
"NEWカラオケミッション 多治見駅前店"	2026-04-03	501_Splash	AppStart	location=35.31496,137.1106,224.3	1	11	35	52
"NEWカラオケミッション 多治見駅前店"	2026-04-04	501_Splash	AppStart	location=35.31543,137.1283,136.9669	1	13	39	03
"NEWカラオケミッション 多治見駅前店"	2026-04-04	501_Splash	AppStart	location=35.31552,137.1515,196.1113	1	20	41	48
"NEWカラオケミッション 多治見駅前店"	2026-04-26	501_Splash	AppStart	location=35.31557,137.1282,179.1	1	13	36	44
"NEWカラオケミッション 多治見駅前店"	2026-04-26	501_Splash	AppStart	location=35.31559,137.1512,202.9195	1	17	37	09
"NEWカラオケミッション 多治見駅前店"	2026-04-26	501_Splash	AppStart	location=35.3156,137.1282,179.1	1	09	28	33
"NEWカラオケミッション 多治見駅前店"	2026-04-26	501_Splash	AppStart	location=35.31561,137.1282,179.2	1	09	50	10
"NEWカラオケミッション 多治見駅前店"	2026-04-05	501_Splash	AppStart	location=35.31569,137.1282,174.1	1	19	24	35
"NEWカラオケミッション 多治見駅前店"	2026-04-01	501_Splash	AppStart	location=35.31697,137.1591,196.3373	1	22	41	08
"NEWカラオケミッション 多治見駅前店"	2026-04-17	501_Splash	AppStart	location=35.31732,137.153,189.25	1	19	47	54
"NEWカラオケミッション 多治見駅前店"	2026-04-18	501_Splash	AppStart	location=35.319,137.1568,176.0044	1	07	46	41
"NEWカラオケミッション 多治見駅前店"	2026-04-04	501_Splash	AppStart	location=35.31914,137.1112,174.189	1	02	27	23
"NEWカラオケミッション 多治見駅前店"	2026-04-04	501_Splash	AppStart	location=35.31914,137.1112,177.9791	1	09	52	17
"NEWカラオケミッション 多治見駅前店"	2026-04-18	501_Splash	AppStart	location=35.31915,137.1111,175.2519	1	19	03	22
"NEWカラオケミッション 多治見駅前店"	2026-04-18	501_Splash	AppStart	location=35.31928,137.1365,119.9665	1	20	05	57
"NEWカラオケミッション 多治見駅前店"	2026-04-16	501_Splash	AppStart	location=35.32083,137.1986,205.0318	1	12	36	36
"NEWカラオケミッション 多治見駅前店"	2026-04-08	501_Splash	AppStart	location=35.32106,137.173,234.0058	1	11	04	51
"NEWカラオケミッション 多治見駅前店"	2026-04-19	501_Splash	AppStart	location=35.32129,137.1144,221	1	21	55	29
"NEWカラオケミッション 多治見駅前店"	2026-04-13	501_Splash	AppStart	location=35.3213,137.1144,220.9	2	21	35	17
"NEWカラオケミッション 多治見駅前店"	2026-04-08	501_Splash	AppStart	location=35.32258,137.0546,145.5127	1	17	41	49
"NEWカラオケミッション 多治見駅前店"	2026-04-06	501_Splash	AppStart	location=35.32269,137.1618,209.8396	1	12	17	51
"NEWカラオケミッション 多治見駅前店"	2026-04-07	501_Splash	AppStart	location=35.32272,137.1618,206.4216	1	16	20	57
"NEWカラオケミッション 多治見駅前店"	2026-04-07	501_Splash	AppStart	location=35.32281,137.162,203.8581	1	17	08	50
"NEWカラオケミッション 多治見駅前店"	2026-04-30	501_Splash	AppStart	location=35.32354,137.131,163	1	21	45	09
"NEWカラオケミッション 多治見駅前店"	2026-04-03	501_Splash	AppStart	location=35.32363,137.1311,151	1	20	20	35
"NEWカラオケミッション 多治見駅前店"	2026-04-03	501_Splash	AppStart	location=35.32367,137.1311,137	1	20	17	49
"NEWカラオケミッション 多治見駅前店"	2026-04-08	501_Splash	AppStart	location=35.32409,137.1246,125.3003	1	20	40	38
"NEWカラオケミッション 多治見駅前店"	2026-04-04	501_Splash	AppStart	location=35.32422,137.1785,182.122	1	13	16	22
"NEWカラオケミッション 多治見駅前店"	2026-04-16	501_Splash	AppStart	location=35.32432,136.6183,9.016804	1	08	17	25
